"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"NhVNS.1";"NhVNS.2";"NhVNS.3";"VhVNS.1";"VhVNS.2";"VhVNS.3";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"NhLH.1";"NhLH.2";"NhLH.3";"VhLH.1";"VhLH.2";"VhLH.3";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"NhKO.1";"NhKO.2";"NhKO.3";"VhKO.1";"VhKO.2";"VhKO.3";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"NhBarca.1";"NhBarca.2";"NhBarca.3";"VhBarca.1";"VhBarca.2";"VhBarca.3";"cvBarca"
"iso2004.txt";135501719204;29;7;7;15;373;96;18;2253865081652034;35837040839565312;4327602753253619200;0,075;29;6;7;16;357;110;20;1700580118054752;28527998558737772;4119699925846889472;0,0746396134885354;30;6;8;16;357;110;20;1700580118054752;28527998558737772;4119699925846889472;0,0723557219116657;30;6;8;16;357;110;20;1700580118054752;28527998558737772;4119699925846889472;0,0723557219116657;29;6;8;15;353;115;19;1584560668464710;32010023950616652;3998346197604531200;0,0744766799245357
"Kozak1.txt";64445;6;2;2;2;1626;1861;513;4,23773580909241;7,24141192803093;32,9731161344991;0,07351;6;2;2;2;1626;1674;700;4,23773580909241;4,8912416193123;33,3813551020408;0,0704198331819202;7;2;2;3;1316;1699;985;3,26996470838222;3,76410110022133;34,0523424978742;0,0680507071759002;6;2;2;2;1626;1674;700;4,23773580909241;4,8912416193123;33,3813551020408;0,0704198331819202;6;2;2;2;1626;1771;603;4,23512957550749;5,96705003663831;33,064970072663;0,0709900416950606
"Kozak2.txt";11295808;17;7;6;4;2360;1380;260;376074,786069915;867846,236439824;8593001,42418639;0,07489;17;5;5;7;2104;1468;428;291709,030460719;571799,510865772;7762601,48849244;0,0742310565123267;18;6;6;6;2104;1468;428;291709,030460719;571799,510865772;7762601,48849244;0,0715285043617232;17;6;5;6;2156;1415;429;307344,495085338;550323,353431308;7758309,37721486;0,0736270053722795;17;7;5;5;2299;1328;373;354157,860625607;599233,603537641;7996890,77267859;0,0738931950237506
"Kozak3.txt";448235;26;10;10;6;1256;635;109;2360,08472389854;11711,6903713807;156879,057991752;0,07492;26;9;9;8;1256;622;122;2360,08472389854;10423,1930397742;154851,954313357;0,0747127850877799;27;9;10;8;1251;618;131;2328,29426818258;9718,95588651145;153338,548919061;0,0731806283250112;26;9;9;8;1251;616;133;2328,29426818258;9558,25465666638;152953,1305331;0,074559655246104;26;9;11;6;1254;640;106;2345,37202879465;12029,7671763038;155662,763862954;0,0747326414477035
"ME84.txt";505256;25;11;9;5;224;55;5;189746,020069356;2180040,59702479;295982805,44;0,075;25;11;9;5;225;54;5;194489,600987654;2164802,94101509;295982805,44;0,0749963549870999;26;11;9;6;223;55;6;185000,08248708;1932021,29719008;296377251,472222;0,0724019984728057;25;11;8;6;225;53;6;194489,600987654;1902486,67354931;296377251,472222;0,074542707004778;25;11;7;7;226;51;7;198448,841783232;1677478,96962705;246427788,90962;0,0744333656037929
"mrts.txt";33765595,919363;35;11;10;14;1254;639;107;14967429,8874119;49209097,821851;3207320317,46979;0,0748;35;13;11;11;1348;576;76;17642981,4862215;72967836,9163392;3929827719,98339;0,0747234442423657;36;11;11;14;1231;667;102;14358143,7967046;52728692,8583383;3301177878,87753;0,0735897757587241;35;11;11;13;1244;657;99;14699187,6096749;54716776,3536113;3362645301,46979;0,074706927233279;35;11;13;11;1261;663;76;15145859,5634215;73803757,25668;3878119460,50992;0,0746800872997493
"p100e10.txt";99569,17584056;6;2;2;2;20;418;562;2,90310065978764;20,9872871066312;33,5001671001914;0,02676;6;2;2;2;304;398;298;22,2130487259299;7,6305457811776;21,8232978431395;0,0161427545519407;6;2;2;2;304;398;298;22,2130487259299;7,6305457811776;21,8232978431395;0,0161427545519407;6;2;2;2;304;404;292;22,2130487259299;7,88599825848629;21,5969047972193;0,0161145346581048;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;25;5;9;11;180;93;11;18,9813580246914;293,57983581917;31199,1404958678;0,07478;25;5;8;12;184;88;12;20,8443998109641;263,111053719008;29598,3055555556;0,0742269920189649;26;5;8;13;184;87;13;20,8443998109641;236,083498480645;28116,8284023669;0,0712793827684832;25;5;9;11;184;89;11;20,8443998109641;290,011867188486;31199,1404958678;0,0740147687820349;25;5;9;11;184;89;11;20,7311150293828;286,753306882998;28362,8549962433;0,0736785701899125
"pop1076.txt";22952;36;12;6;18;959;97;20;23,5842819412383;623,896694654055;116611,64;0,07498;36;11;8;17;935;122;19;18,334691869942;662,893644181672;117438,725761773;0,0736171974861612;36;10;9;17;925;132;19;16,7562495252009;652,264634986226;117438,725761773;0,0736487160122238;36;11;8;17;941;116;19;19,4157390164216;668,955038644471;117438,725761773;0,0736146128683841;36;11;8;17;941;116;19;19,395105925012;663,188184863053;111257,740195363;0,0732981917398832
"pop1616.txt";55876;51;12;12;27;1404;169;43;39,7779827274129;2719,20941143517;198676,849107626;0,07498;51;12;12;27;1404;168;44;39,7779827274129;2568,15249433107;196947,754132231;0,0749604057742071;52;13;12;27;1404;168;44;39,7779827274129;2568,15249433107;196947,754132231;0,0738787613306228;52;13;12;27;1404;168;44;39,7779827274129;2568,15249433107;196947,754132231;0,0738787613306228;51;13;12;26;1411;163;42;42,599691903807;2881,87342276055;195794,174616672;0,0747293154995914
"pop2911.txt";119919;63;15;19;29;2266;554;91;69,1205852819491;1787,46200263264;148231,218693395;0,07469;63;14;19;30;2249;569;93;64,9115549799219;1721,83301262351;146221,655451497;0,0746898859521427;64;15;20;29;2249;569;93;64,9115549799219;1721,83301262351;146221,655451497;0,073952220348388;63;15;19;29;2249;568;94;64,9115549799219;1692,24622780698;145277,524784971;0,0746438045256154;63;15;17;31;2266;543;102;69,0900819345167;1462,89888826385;136852,964406601;0,0746059985362248
"pop500.txt";6837621;9;2;2;5;475;20;5;711667,437048199;711759418,6275;3200475754186,16;0,06671;9;2;3;4;469;27;4;406051,47910766;897183488,603567;3619867995303,69;0,0713870734107423;9;2;3;4;476;20;4;779811,733436021;985549453,0475;3619867995303,69;0,0653504994491896;9;2;3;4;476;20;4;779811,733436021;985549453,0475;3619867995303,69;0,0653504994491896;8;2;2;4;479;17;4;1201600,6270336;956866234,769792;2714900996477,77;0,0744686889323638
"pop800.txt";1535971;29;8;9;12;705;83;12;98854,2189749007;10467628,1431267;15841342191,6875;0,07484;29;8;6;15;708;77;15;106871,202438236;7294330,10861865;13431472329,36;0,0749900597212349;30;8;9;13;706;81;13;101322,863559213;9405073,6052431;14956658127,4793;0,072310450642761;29;6;8;15;694;91;15;75055,4546690862;7450614,96510083;13431472329,36;0,0742519115395073;29;6;8;15;696;89;15;78605,8788403897;7354913,41598281;12536040840,7361;0,0740008415504832
"rev84.txt";877017;25;9;11;5;207;72;5;517572,994749002;4686625,88869599;341481475,04;0,07414;26;9;9;8;206;69;9;505815,148176077;3357900,85444234;265634744,222222;0,0732258614450749;26;9;7;10;206;68;10;505815,148176077;2996235,32439446;247952265,81;0,0726197732872696;25;11;9;5;214;65;5;601070,332780155;4473503,00923077;341481475,04;0,0737462205299424;25;9;7;9;206;68;10;503359,734835417;2952173,04021221;223157039,229;0,0744826069118404
"SugarCaneFarms.txt";20364;9;3;2;4;172;114;52;68,9521362898864;98,5260080024623;1638,77514792899;0,07479;9;3;4;2;184;129;25;81,7876890359168;214,99164713659;1811,1424;0,0743978715206122;11;3;3;5;167;119;52;64,3762773853491;104,66803191865;1638,77514792899;0,0671582415634053;9;3;4;2;179;135;24;76,182828251303;230,361920438957;1805,45659722222;0,0743947686029901;9;3;2;4;175;111;52;71,4987691661808;94,1025612902896;1607,26024123805;0,0743043657814006
"Swiss.txt";987317;26;8;8;10;1525;1010;361;5129,23326589626;12189,757632585;193099,528855672;0,07492;26;10;8;8;1660;951;285;6182,67574212513;15287,6032888066;198354,847645429;0,0741839793082371;26;9;8;9;1645;961;290;6052,17585425116;15103,4108352707;198002,447669441;0,0739556204388629;26;9;8;9;1660;951;285;6182,67574212513;15287,6032888066;198354,847645429;0,0739452652175058;26;8;8;10;1602;975;319;5698,31600670901;13602,77552255;195114,102295566;0,0740506246519704
"TRI900.txt";454,53090058127;6;2;2;2;168;433;299;0,00567869903886829;0,00648846229278487;0,00844645947820258;0,07162;6;2;2;2;291;355;254;0,00850349945087925;0,00397701388247009;0,0072120954011474;0,0636719372002832;6;2;2;2;290;352;258;0,00847737333382451;0,00390946576100298;0,00732735435961786;0,0636431650261645;6;2;2;2;315;305;280;0,00911379562594433;0,00284792211970341;0,00795533490028374;0,0656530045104435;6;2;2;2;319;354;227;0,00918251590805606;0,00392773077428428;0,00645878754598544;0,0650393963180982
"USbanks.txt";80548;12;3;4;5;209;97;51;688,205169295575;4411,25092996068;33479,7400999616;0,07401;12;5;4;3;257;76;24;1749,10427107148;7848,53670360111;16224,7899305556;0,0746120983701909;13;4;3;6;216;88;53;773,617283950617;3760,25090392562;33830,5909576362;0,0705332005197566;12;6;4;2;257;76;24;1749,10427107148;7848,53670360111;16224,7899305556;0,0722045373765772;12;4;4;4;225;93;39;920,262568910836;6324,00060172286;29197,9997639878;0,0729105519537535
"UScities.txt";33812;15;7;6;2;775;220;43;35,65856566077;342,622314049587;731,994591671174;0,07462;15;7;6;2;795;192;51;39,7886064633519;272,874321831597;971,474048442906;0,0748135677158818;17;3;6;8;497;410;131;13,5341303353319;75,4343604997025;1507,6934910553;0,0738008815203862;15;8;5;2;807;187;44;42,9641596378651;306,015785409935;767,278409090909;0,0739667942718386;16;7;6;3;760;222;56;33,2258761504045;273,268825893094;1067,40388119533;0,0721803355835894
"UScolleges.txt";1058151;18;7;6;5;468;143;66;83393,8904731902;419676,558853734;2691854,61547291;0,07386;18;7;6;5;481;135;61;91722,1917782167;480075,28702332;2410205,85219027;0,0733705063207722;18;8;4;6;478;130;69;89537,3843595175;341201,000532544;2835174,47174963;0,0729935278499998;18;8;5;5;481;135;61;91722,1917782167;480075,28702332;2410205,85219027;0,0728372371090871;18;8;4;6;488;123;66;97430,6534634234;367240,208866082;2651068,93948089;0,0728745215430786
"WEIBULL1500.txt";2682,82203004894;51;19;14;18;1147;269;84;0,230391977662465;2,39480077821509;40,6993401467186;0,07451;51;17;15;19;1110;301;89;0,180228408551312;2,37268265908512;40,370443330134;0,0742837209108686;51;16;16;19;1109;302;89;0,179029814722133;2,37723921140056;40,370443330134;0,0742058020878043;51;16;16;19;1109;302;89;0,179029814722133;2,37723921140056;40,370443330134;0,0742058020878043;51;19;14;18;1149;266;85;0,233171501679531;2,32289348653365;40,1443621282728;0,0743216557416714
