"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"cvBarca"
"Kozak2.txt";11295808;8;2;2;2;2;2014;886;754;346;266285,115707426;99580,247680243;362486,32485981;8141680,32667313;0,09559;8;2;2;2;2;1580;1347;836;237;169478,188051194;197408,603328136;636025,598765768;8727922,07726682;0,0818529323417205;8;2;2;2;2;1579;1345;837;239;169291,985752681;196295,139683531;630586,058309745;8715974,05227499;0,0818717538385335;8;2;2;2;2;1333;1279;1083;305;128101,800706741;139222,561008069;608704,053178093;8338769,5093362;0,087143675165832;8;2;2;2;2;1366;1682;665;287;133260,212988526;311501,14847628;412796,388710357;8407071,50180436;0,0884880695180538
"Kozak3.txt";448235;9;3;2;2;2;898;679;343;80;986,470002628955;2517,52887053429;10823,3002235463;159264,724375;0,09909;9;2;3;2;2;987;597;341;75;1219,58202529541;2246,56889135796;11589,4736543373;158657,051733333;0,0988344315521182;10;3;2;3;2;979;603;342;76;1196,74247867109;2252,79344570679;11436,282488629;158794,565616343;0,0913846928713798;9;3;2;2;2;1029;599;298;74;1344,95913739646;2704,25424678304;10823,6425386244;158543,895726808;0,0961279184735985;9;3;2;2;2;1063;590;270;77;1457,73387215702;2920,03137173713;9526,51854676625;156891,702619526;0,0960023046495432
"ME84.txt";505256;8;2;2;2;2;174;79;28;3;55157,7616594002;308699,586604711;1694221,38265306;103280422,222222;0,09967;8;2;2;2;2;163;85;33;3;41304,9168579924;231853,682491349;1949479,59779614;103280422,222222;0,0991954888323445;10;2;3;3;2;163;85;33;3;41304,9168579924;231853,682491349;1949479,59779614;103280422,222222;0,0857908366835842;9;2;2;3;2;163;84;34;3;41304,9168579924;216532,074263039;1999348,90397924;103280422,222222;0,0916663654588242;9;2;3;2;2;175;81;25;3;56215,919707802;382306,337975429;1456209,613824;68853614,8148146;0,0923681139868334
"mrts.txt";33765595,919363;12;2;5;3;2;709;1053;211;27;5594977,90520907;23723790,4286398;165870806,152761;6334291950,93447;0,09913;11;3;4;2;2;1023;744;203;30;9852964,2875988;17616996,9380568;143159478,512303;6071453928,5371;0,0996546384158257;13;4;3;3;3;1017;749;204;30;9745993,14107443;17625310,422292;143480550,525699;6071453928,5371;0,09076817718792;11;3;3;3;2;1007;752;216;25;9572206,74081608;17075958,9435642;184389396,570488;6545293427,8489;0,0988546788571417;11;2;4;2;3;903;870;193;34;7949716,68961417;20939392,4674116;121621048,198232;5630179711,25392;0,0999849539853613
"p100e10.txt";99569,17584056;8;2;2;2;2;94;63;516;327;12,629033581511;0,630407361824506;15,867100694315;23,0894507739109;0,01848;8;2;2;2;2;202;280;324;194;17,5524339781882;5,45105271017001;5,64823202854258;17,9598261292603;0,0109827280588819;8;2;2;2;2;202;280;315;203;17,5524339781882;5,45105271017001;5,2756982256199;18,3236356529218;0,0110047031212175;8;2;2;2;2;202;280;324;194;17,5524339781882;5,45105271017001;5,64823202854258;17,9598261292603;0,0109827280588819;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;9;2;2;3;2;163;80;38;3;13,3196582483345;47,42359375;622,482686980609;30000,2222222222;0,09806;9;2;3;2;2;180;77;24;3;18,9813580246914;88,1389779052117;513,020833333333;30000,2222222222;0,0986822793017018;11;2;3;4;2;155;88;38;3;11,2010822060354;52,1589617768595;622,482686980609;30000,2222222222;0,0871904698885205;10;3;3;2;2;180;77;24;3;18,9813580246914;88,1389779052117;513,020833333333;30000,2222222222;0,0905930318343299;9;2;3;2;2;176;81;24;3;17,2843675162002;91,0966222026528;491,644965277779;20000,1481481482;0,0959483231330963
"pop1076.txt";22952;16;4;2;3;7;850;167;45;14;8,921323183391;57,6577862239593;1586,64987654321;121372,168367347;0,09836;16;3;4;2;7;816;206;40;14;7,05642060745867;72,2270006598171;1549,79;121372,168367347;0,0992465252489027;162;2;2;2;156;312;283;221;260;0,246671597633136;0,589818826555457;2,1078192502201;21408,5417751479;0,0849007220587835;17;3;3;3;8;779;241;42;14;5,57109358134997;69,4109605550869;1568,2477324263;121372,168367347;0,0932456467058365;16;3;3;2;8;816;208;37;15;7,04777303318483;77,6119114177358;1195,9948670365;112956,41362963;0,0966273821127307
"pop1616.txt";55876;20;6;3;7;4;1400;150;56;10;38,4228571428571;905,9344;18399,6450892857;309761,69;0,09967;20;6;4;5;5;1395;159;53;9;36,9439035983608;1115,4911593687;19164,8871484514;303631,061728395;0,0992275750314168;181;2;2;2;175;416;449;357;394;0,239806767751479;1,24347597482155;5,44490737471459;53478,462160839;0,0927507123309791;20;7;5;4;4;1411;154;42;9;42,6299044512565;1851,16128352167;15805,8480725624;303631,061728395;0,0984847202390976;20;6;5;5;4;1375;182;50;9;32,2197049454786;1324,59103737405;18157,5924880001;269894,277091907;0,097778570584201
"pop2911.txt";119919;19;5;5;5;4;2176;561;156;18;50,3832509393923;561,555892361806;8460,85416666667;326362,089506173;0,09974;19;6;5;5;3;2169;569;156;17;49,2703348941591;572,760103903806;8893,02707922419;329342,207612457;0,0998281752024191;21;6;5;6;4;2152;579;162;18;46,8117008385042;534,40520103448;8587,60192805975;326362,089506173;0,0944492588711408;20;6;5;5;4;2176;567;151;17;50,3832509393923;606,547900550252;8779,08512784527;329342,207612457;0,0969658980188983;20;5;6;6;3;2091;653;154;13;39,9976028520801;661,266077805357;11152,9484355457;307958,255803368;0,0976644738206701
"pop500.txt";6837621;8;2;2;2;2;417;76;5;2;27684,7245771728;119400700,276143;13826184665,2;4602814103889;0,09721;8;2;2;2;2;458;37;3;2;185249,94581053;548911054,645727;11909818528,2222;4602814103889;0,0916402487811082;10;2;2;2;4;438;47;11;4;68476,6415055983;14597362,612947;974087928,231405;3619867995303,69;0,0387471969718384;8;2;2;2;2;476;20;2;2;779811,733436021;985549453,0475;3653832,25;4602814103889;0,07533932492327;7;2;2;2;1;480;16;3;1;1370130,38846247;956610050,006101;3382525765,77778;0;0,0759084496428507
"pop800.txt";1535971;15;3;5;4;3;677;100;20;3;52454,0251871472;3410715,1651;98572451,9475;28067506699,5556;0,09732;15;3;4;3;5;674;105;16;5;49467,5213482552;4208133,86793651;71747191,625;27280428050,16;0,099992608559884;1100;2;2;4;3;596;161;40;3;9803,45786225846;1266374,03803866;95966333,769375;28067506699,5556;0,149164069697753;16;2;3;2;9;657;108;26;9;35096,6788061596;1681609,60665295;19238369,7056213;19329474236,4691;0,0918667364673909;14;4;3;4;3;692;85;20;3;71849,9736465538;3188144,90574395;93643829,3501251;18711671133,0371;0,0996995151191562
"rev84.txt";877017;9;2;2;3;2;155;84;42;3;188667,356753382;581775,106575964;4533568,76473923;292993091,555556;0,09645;9;3;2;2;2;153;89;39;3;181130,274338929;685531,651559146;4331337,02301118;292993091,555556;0,0994305080558047;10;2;2;4;2;145;88;48;3;151343,181640904;448007,656508264;4818816,09331597;292993091,555556;0,090129554262025;9;2;2;3;2;147;89;45;3;158868,42871026;528641,585658376;4693255,77777778;292993091,555556;0,0963207653718769;9;2;2;3;2;158;79;43;4;198882,530359921;498427,811722804;3850623,17194711;257824994,250001;0,0967918360444742
"SugarCaneFarms.txt";20364;8;2;2;2;2;142;131;52;13;48,5560900614957;103,466231571587;239,75850591716;1902,13017751479;0,06597;8;2;2;2;2;117;106;92;23;32,7376725838264;41,8448736205055;162,620392249527;1795,95463137996;0,0612916844991393;8;2;2;2;2;112;110;93;23;30,2033641581633;43,4271900826446;164,05295409874;1795,95463137996;0,061567652441718;8;2;2;2;2;117;106;92;23;32,7376725838264;41,8448736205055;162,620392249527;1795,95463137996;0,0612916844991393;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Swiss.txt";987317;9;3;2;2;2;1538;883;358;117;5221,94046783606;7199,93413527702;20580,2987110265;209441,463656951;0,09939;9;2;2;2;3;1273;985;495;143;3499,95828522661;5325,44390837177;20819,2891092746;207388,442662233;0,0978532886632944;11;3;3;3;2;1267;990;495;144;3467,22826107947;5347,08672176309;20666,7751698806;207452,68513696;0,0870766728603326;9;3;2;2;2;1304;957;488;147;3672,92097874873;5173,32757474212;20000,5939221647;207657,214031191;0,0962253814757469;9;2;3;2;2;1252;1141;390;113;3383,4939415699;8699,07469198106;23236,0024477992;208404,685806402;0,0986043750257797
"TRI900.txt";454,53090058127;8;2;2;2;2;89;335;54;422;0,00316364511459724;0,00499295191232282;0,0000653436387648257;0,0120554916968018;0,08111;8;2;2;2;2;132;222;308;238;0,00466192936401914;0,00201404354696762;0,00287741916424826;0,00676588883396911;0,0448075563286629;8;2;2;2;2;180;264;270;186;0,00599834087882703;0,00280244028244155;0,00267083089383487;0,00538408014492976;0,0429873754567971;8;2;2;2;2;132;222;306;240;0,00466192936401914;0,00201404354696762;0,00283082375993959;0,00681714966821527;0,0448483896680932;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"USbanks.txt";80548;8;2;2;2;2;212;50;79;16;719,68838999644;337,5284;13077,8692517225;6612,33984375;0,09368;8;2;2;2;2;212;84;43;18;719,68838999644;2661,37797619048;5411,34018388318;7458,86728395062;0,0691572449814369;8;2;2;2;2;187;83;63;24;522,916011324316;1087,73087530846;6005,71932476694;16224,7899305556;0,0663066613923364;8;2;2;2;2;187;88;58;24;522,916011324316;1468,83884297521;5500,43281807372;16224,7899305556;0,0654814261213625;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScities.txt";33812;8;2;2;2;2;434;434;119;51;10,0292000254837;40,7185170634331;183,920909540287;971,474048442906;0,07964;8;2;2;2;2;459;394;146;39;11,3029176812337;30,624011182973;282,605976731094;569,074293228139;0,077866300780543;8;2;2;2;2;393;402;163;80;8,25862258739131;13,7326365684018;147,524107042041;1332,9775;0,0827751995279662;8;2;2;2;2;459;362;177;40;11,3029176812337;17,5689386770856;320,401864087587;611,1275;0,0823710020969945;8;2;2;2;2;364;482;130;62;7,18533640576005;31,6465223734975;170,652262175695;1169,13381977779;0,0822208418161967
"UScolleges.txt";1058151;8;2;2;2;2;427;125;69;56;67713,5482342359;94720,087424;355922,170552405;2138520,31855867;0,09879;8;2;2;2;2;272;231;113;61;26566,4857266436;43369,6894735856;426546,316234631;2410205,85219027;0,0903241209417097;9;2;2;2;3;265;234;117;61;25372,347255251;40272,0989297976;436377,205785667;2410205,85219027;0,0832255135698055;8;2;2;2;2;269;234;116;58;26057,7303796244;43950,8509204471;498596,084720571;2253563,00118906;0,0900785645232288;8;2;2;2;2;352;202;73;50;43767,2523423788;118292,746786619;536228,734476899;1833358,110752;0,0880223929026454
"WEIBULL1500.txt";2682,82203004894;17;2;5;4;6;807;447;182;64;0,0243241657162009;0,434807776082528;2,55343059961544;42,3252205668712;0,09998;17;3;5;5;4;868;397;191;44;0,0375783001041997;0,462967225246898;4,08354076037773;42,2036433783921;0,0995985327074279;20;3;4;5;8;857;383;187;73;0,0347052963654548;0,332620282343317;2,12719885303779;41,5941075902461;0,0910643798829916;17;3;4;5;5;876;391;182;51;0,039925208794488;0,471930679428822;3,40865955966148;42,8629360435021;0,0986907189396935;17;4;4;5;4;949;334;174;43;0,0645663406674866;0,535247609163188;3,93793117285865;41,1422348497952;0,0983595318585869
