"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"NhVNS.1";"NhVNS.2";"NhVNS.3";"VhVNS.1";"VhVNS.2";"VhVNS.3";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"NhLH.1";"NhLH.2";"NhLH.3";"VhLH.1";"VhLH.2";"VhLH.3";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"NhKO.1";"NhKO.2";"NhKO.3";"VhKO.1";"VhKO.2";"VhKO.3";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"NhBarca.1";"NhBarca.2";"NhBarca.3";"VhBarca.1";"VhBarca.2";"VhBarca.3";"cvBarca"
"iso2004.txt";135501719204;67;21;18;28;355;104;28;1643718768823762;14576261764013902;3520612064193836544;0,03;67;17;16;34;343;110;34;1386631719343178;11431635046393462;3179070180967958016;0,0299851646203203;68;20;17;31;351;105;31;1539990186891646;12659582697075764;3343978768707860992;0,0293596495399082;67;19;15;33;351;103;33;1539990186891646;11328725725445562;3232278319493747200;0,0297869168363323;67;21;17;29;356;102;29;1667353874740487;13551321722337024;3340778395503664640;0,0298685550363955
"Kozak1.txt";64445;33;14;9;10;1918;1479;603;5,26433404626169;4,7608570928313;33,1198952721192;0,02988;33;11;10;12;1626;1674;700;4,23773580909241;4,8912416193123;33,3813551020408;0,0299035127217632;36;8;10;18;1316;1699;985;3,26996470838222;3,76410110022133;34,0523424978742;0,0293829567445135;33;10;11;12;1626;1674;700;4,23773580909241;4,8912416193123;33,3813551020408;0,0298117792202318;33;10;9;14;1626;1552;822;4,23512957550749;3,84731047250125;33,7118048430218;0,029992024930377
"Kozak2.txt";11295808;100;27;37;36;1901;1644;455;237227,855445831;602272,282819706;7651254,75235358;0,03;99;32;31;36;2102;1465;433;291118,315619848;563990,483651994;7741321,05769405;0,0299913886170659;100;33;32;35;2102;1465;433;291118,315619848;563990,483651994;7741321,05769405;0,0298228401584115;99;33;31;35;2111;1451;438;293807,343369564;552247,646252662;7720223,28356894;0,0299817172132495;101;35;24;42;2159;1309;532;308115,889319759;407107,391317516;7370747,7558132;0,0299757016606683
"Kozak3.txt";448235;142;47;42;53;1225;604;171;2178,11671803415;7274,94494484891;144840,871105639;0,03;142;49;44;49;1238;605;157;2251,03060854314;7965,20836008469;147774,791026005;0,0299482378320602;143;47;45;51;1225;615;160;2178,11671803415;7901,78349923987;147087,734335938;0,0298257144010732;142;48;44;50;1237;604;159;2245,33370235575;7845,33671768782;147317,085320992;0,0299459962023701;145;58;37;50;1320;523;157;2814,26656493003;7166,8603455185;146833,550318833;0,0298814406885724
"ME84.txt";505256;58;11;11;36;169;79;36;48599,4381849375;219262,139080276;99802668,7098765;0,02969;58;9;14;35;161;88;35;39412,8181011535;254363,201317149;102008614,845714;0,0297197723423096;3000;8;15;7;194;83;7;95651,3748538633;1933525,50587894;287499087,061225;0,0673786228311361;58;10;12;36;163;85;36;41304,9168579924;231853,682491349;99802668,7098765;0,0295489200701791;59;13;17;29;170;85;29;49487,1061599836;362555,261095054;113819855,379063;0,029679318043878
"mrts.txt";33765595,919363;167;41;52;74;1115;757;128;11628654,5529658;40685077,5501751;2874141894,95258;0,02999;167;48;51;68;1188;698;114;13294602,736367;46251901,746733;3085761646,05655;0,029949252705359;168;47;52;69;1186;700;114;13246417,7947964;46285748,0369034;3085761646,05655;0,0298210162198929;167;47;51;69;1188;697;115;13294602,736367;45729494,1627548;3069541473,87004;0,029947068542345;168;46;59;63;1173;727;100;12927959,7083667;54948856,3598148;3308400834,25606;0,0298831132194474
"p100e10.txt";99569,17584056;6;2;2;2;556;257;187;36,2428466460068;3,9403279006227;17,6756539317489;0,02464;6;2;2;2;304;404;292;22,2130487259299;7,88599825848629;21,5969047972193;0,0161145346581048;6;2;2;2;304;398;298;22,2130487259299;7,6305457811776;21,8232978431395;0,0161427545519407;6;2;2;2;304;404;292;22,2130487259299;7,88599825848629;21,5969047972193;0,0161145346581048;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;60;17;11;32;184;68;32;20,8443998109641;62,0017301038062;15214,375;0,02982;60;15;14;31;176;77;31;17,3831353305785;74,058694552201;15574,04578564;0,0295607626053377;60;17;16;27;180;77;27;18,9813580246914;88,1389779052117;17194,8916323731;0,0295947637305216;60;17;16;27;180;77;27;18,9813580246914;88,1389779052117;17194,8916323731;0,0295947637305216;60;14;9;37;176;71;37;17,2843675162002;49,2026788782686;13288,6743924348;0,029753968160631
"pop1076.txt";22952;84;22;18;44;836;196;44;8,04789267644971;112,443461057893;84267,923553719;0,02977;84;20;20;44;816;216;44;7,05642060745867;113,104166666667;84267,923553719;0,0298246561224207;84;21;17;46;836;194;46;8,04789267644971;100,086220639813;82056,9853497164;0,0296550454281581;84;21;17;46;836;194;46;8,04789267644971;100,086220639813;82056,9853497164;0,0296550454281581;84;22;20;42;836;198;42;8,0382660105688;125,517330225013;84522,6267141778;0,0298640097854993
"pop1616.txt";55876;124;34;20;70;1366;180;70;30,4129641856507;811,55737654321;164130,133877551;0,02993;124;33;18;73;1375;168;73;32,2431545123967;713,978422619048;161170,276975042;0,0299603901382918;125;36;21;68;1387;161;68;34,9154737393107;847,02503761429;166154,575259516;0,0295515015545693;124;34;22;68;1375;173;68;32,2431545123967;866,481339169368;166154,575259516;0,0298262797025204;124;36;21;67;1387;162;67;34,8903003624258;879,81715209214;164718,439821387;0,0298026422232366
"pop2911.txt";119919;214;47;57;110;2223;578;110;59,1344899730438;1297,64265573928;132022,590495868;0,03;214;47;57;110;2223;578;110;59,1344899730438;1297,64265573928;132022,590495868;0,0299991045403044;215;46;59;110;2209;592;110;56,312470835696;1302,81016880478;132022,590495868;0,0298538932178159;215;48;58;109;2223;579;109;59,1344899730438;1318,04219054352;132748,861038633;0,0298480785902612;215;53;57;105;2266;540;105;69,0900819345167;1389,12804578189;134497,930172551;0,0299430262750565
"pop500.txt";6837621;16;2;6;8;452;40;8;134147,236999765;124252364,9975;2299705692456,23;0,0299;16;3;6;7;465;28;7;290306,756045786;195792779,673469;2540240966797,71;0,0295736483897536;16;3;5;8;464;28;8;267165,447068222;138072469,096939;2299705692456,23;0,0280681276406121;16;3;5;8;464;28;8;267165,447068222;138072469,096939;2299705692456,23;0,0280681276406121;15;3;4;8;464;28;8;266589,659466783;133141309,486333;2012242480899,2;0,029748762350233
"pop800.txt";1535971;65;14;16;35;660;105;35;37329,2578764922;1671408,609161;6668563423,13143;0,02993;65;11;18;36;639;125;36;24237,9201265671;1655766,891264;6506894960,24306;0,029938237251225;66;14;17;35;654;111;35;33091,000021042;1691383,71041312;6668563423,13143;0,0293150590235823;65;12;18;35;644;121;35;26879,0618875622;1710164,68711154;6668563423,13143;0,0298049425432706;67;17;23;27;664;109;27;40400,5169525028;2630403,59523069;8029988924,88788;0,0297854507417536
"rev84.txt";877017;67;14;17;36;158;90;36;200149,29806922;929745,118024691;100532140,79321;0,02983;67;10;15;42;143;99;42;145169,051493961;733514,046729926;89584142,1088435;0,0297937476253537;67;14;15;38;158;88;38;200149,29806922;806820,380165289;96422007,6703601;0,0295318251321554;67;14;15;38;158;88;38;200149,29806922;806820,380165289;96422007,6703601;0,0295318251321554;67;15;14;38;163;83;38;221185,898726478;770594,341963003;93884586,4158769;0,029535095073117
"SugarCaneFarms.txt";20364;46;15;11;20;175;111;52;71,9096816326531;94,9580391202013;1638,77514792899;0,02972;46;13;13;20;167;119;52;64,3762773853491;104,66803191865;1638,77514792899;0,0296783245719749;46;13;12;21;167;119;52;64,3762773853491;104,66803191865;1638,77514792899;0,029635665713601;46;13;12;21;167;119;52;64,3762773853491;104,66803191865;1638,77514792899;0,029635665713601;45;14;11;20;175;112;51;71,4987691661808;98,159604620308;1615,99686395127;0,029974120134795
"Swiss.txt";987317;147;50;49;48;1649;970;277;6086,93728709279;16055,4578478053;198970,266339976;0,02999;147;50;44;53;1640;949;307;6009,53482302201;13940,6850025705;196631,743127248;0,0299573267316237;148;50;44;54;1637;952;307;5984,37136484525;13977,711319822;196631,743127248;0,0298466197508742;147;50;44;53;1643;948;305;6034,98826316037;14043,1507359487;196797,300123623;0,0299573100960915;147;49;47;51;1624;979;293;5873,23613760709;15128,6431426152;197099,287963066;0,029948581373518
"TRI900.txt";454,53090058127;27;12;5;10;337;289;274;0,00969943214451505;0,00249158118471223;0,00779369798447624;0,02999;27;10;8;9;291;354;255;0,00850349945087925;0,00395382854547147;0,0072410201975123;0,0295612003252943;28;10;9;9;290;352;258;0,00847737333382451;0,00390946576100298;0,00732735435961786;0,0289862803902489;27;10;9;8;291;355;254;0,00850349945087925;0,00397701388247009;0,0072120954011474;0,0295286368923169;27;10;9;8;290;365;245;0,00844814101198374;0,0042087200673169;0,00692907369918865;0,0294887870629119
"USbanks.txt";80548;55;16;12;27;219;82;56;819,159442046663;3119,17073170732;34389,3185586735;0,02999;55;14;14;27;212;89;56;719,68838999644;3334,87110213357;34389,3185586735;0,0299411717783208;56;15;14;27;212;89;56;719,68838999644;3334,87110213357;34389,3185586735;0,0295420615725003;56;15;14;27;212;89;56;719,68838999644;3334,87110213357;34389,3185586735;0,0295420615725003;57;18;8;31;226;68;63;940,029078652187;2079,85360268675;35661,6128967753;0,0299887885600164
"UScities.txt";33812;82;39;14;29;775;168;95;35,65856566077;109,33131377551;1393,20952908587;0,02994;82;35;18;29;749;194;95;31,7389273815911;121,99978743756;1393,20952908587;0,0298344212345763;88;13;28;47;459;435;144;11,3029176812337;60,8116792178623;1537,15388695988;0,0298598215979134;82;35;18;29;749;195;94;31,7389273815911;125,133307034846;1389,9298325034;0,0298365526607832;82;41;27;14;790;196;52;38,5515297086032;270,311827979837;977,507737824303;0,0299567934401637
"UScolleges.txt";1058151;88;39;20;29;486;125;66;95843,2613930803;375125,010816;2691854,61547291;0,02999;88;40;18;30;478;130;69;89537,3843595175;341201,000532544;2835174,47174963;0,0298693406379773;89;38;20;31;478;130;69;89537,3843595175;341201,000532544;2835174,47174963;0,0295743954845574;88;37;21;30;476;133;68;88237,5139467552;364212,968511504;2789250,87781142;0,0298390698969439;89;37;27;25;472;144;61;85578,9522626556;500068,773622699;2370694,2808429;0,0298128053872716
"WEIBULL1500.txt";2682,82203004894;203;53;63;87;1072;324;104;0,141986447876971;2,04312298402329;39,7808765919832;0,03;203;56;60;87;1089;308;103;0,157669030668327;2,00668820938288;39,8133240548795;0,0299960935282557;204;55;61;88;1076;320;104;0,145558601651645;2,02948906725627;39,7808765919832;0,0298592034338606;204;58;59;87;1089;308;103;0,157669030668327;2,00668820938288;39,8133240548795;0,0298536450302891;203;52;64;87;1064;333;103;0,134959098581868;2,08893012430086;39,4267869281332;0,0299708608374195
